User,Content,Comments
보험초보에요,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 여의도 영진에셋 / GA 보험설계사 박찬진 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
보험초보에요
3. 소속 보험회사 : 영진에셋 여의도
4. 보험경력 : 1개월
5. 보만세에서 얻고 싶은 것 : 전문보험설계사로가는 길의 노하우
6. 자기소개(경력, 영업방법 등) : 보험영업은 생초보입니다. 많이 배우고 싶습니다.
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] :
시험정보 검색
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
여름밤,생명시험 보면 결과는 어디사이트에서 나오나요.??,[]
하하호호히히요요,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
3. 소속 보험회사 : 한화
4. 보험경력 : 0
5. 보만세에서 얻고 싶은 것 : 시험 자료 및 정보
6. 자기소개(경력, 영업방법 등) : 신입입니다. 교육중이고 아직 시험 보기 전입니다^^
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 네이버 검색 , 생명보험설계사 기출문제
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
ll수정ll,"손보 제3보험 시험통과했고 생보는 다음달에 따려하는데
보험연수원 신규교육 생명을 미리 들어놓으면 다음달 시험치고 붙으면 또 들어야 하나요!??
아님 미리 들어놓아도 인정 되나요
원본 저장하기",[]
세실리아류,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
서울+농협생명+농협생명자격증준비+ 얼짱언니
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) : 얼짱언니
3. 소속 보험회사 : 농협생명
4. 보험경력 : 없음/ 자격증준비중
5. 보만세에서 얻고 싶은 것 : 시험문제 및 합격팁 얻고싶어서 가입했습니다.
6. 자기소개(경력, 영업방법 등) : 잘부탁드립니다.
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 보만세 검색후 가입",[]
여름밤,"※제목앞에 말머리를 꼭 달아주세요 (질문 / 고민 / 일상/ 영업일기)
아무리찾아도 수험표가 안보이고
준비물에서도 명시가안되있어서요.",[]
알리낚시,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) : 네
3. 소속 보험회사 : AIA
4. 보험경력 : 설계사 시험 준비중
5. 보만세에서 얻고 싶은 것 : 노하우, 시험정보
6. 자기소개(경력, 영업방법 등) : 아직 시험 준비중이라 잘부탁드립니다.
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 검색(보험설계사 기출문제)
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
보험선생조형준본부장,"12.06 스타벅스 커피쿠폰을 당첨으로 내걸은 퀴즈이벤트 시작합니다^^
보험설계사는 일정 기간마다 보수교육을 들어야 자격이 유지가 됩니다.
다들 알고 계시죠?
그렇다면 보험설계사 보수교육은 몇 년에 한번씩 듣게 될까요?
당첨자는 월요일 12시에 두 분 발표하겠습니다^^
원본 저장하기",[]
검은 약콩콩,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
3. 소속 보험회사 :
4. 보험경력 : 무
5. 보만세에서 얻고 싶은 것 : 설계사 시험정보 얻고 싶습니다
6. 자기소개(경력, 영업방법 등) : 새로 시작하려고합니다
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] :
설계사 시험
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
핑크초콜릿,"※제목앞에 말머리를 꼭 달아주세요 (질문 / 고민 / 일상/ 영업일기)
생보설계사 시험 책보고있는데 월요일시험인데
요점정리 혹시 공유부탁드립니다..
센터에서는 문제위주 와 오답노트말해서하는데 혹시 요점이라도 알고싶어서 여기에 요청드립니다..",[]
축복,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) : 축복
3. 소속 보험회사 : 신한라이프
4. 보험경력 : 5개월
5. 보만세에서 얻고 싶은 것 : 보험지식
6. 자기소개(경력, 영업방법 등) : 경력은.. 잠깐 손보에서 매니저로 일하다 다시 생명쪽 매니저로 일하게됬습니다
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 생명보험 시험
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
곰탱잎,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
3. 소속 보험회사 : 굿리치
4. 보험경력 : 4년
5. 보만세에서 얻고 싶은 것 : 노하우 ,자료
6. 자기소개(경력, 영업방법 등) : 영업방법은 DB 사용해서 영업하고있습니다 !!
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] :
네이버에 변액시험 검색하다가 찾게됐습니다 !
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
60대부터,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
경기광주.강남메리츠소속 신입설계사.60대부터
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) : 네
3. 소속 보험회사 : 강남메리츠
4. 보험경력 : 신입
5. 보만세에서 얻고 싶은 것 : 억대 연봉의 비밀 비법 노트
6. 자기소개(경력, 영업방법 등) : 영업 경험무
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 검색어 생명보험 설계사 시험
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
네
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
고맙습니다.
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
참여링크번호 알려주세요.
● 위 질문 미 입력시 다시 신입회원으로 강등.
네
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
열공 하겠습니다.
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※
숙지 하였습니다.",[]
두유맘,"[최수영 변호사의 ‘자동차보험 약관 다시 읽기’ <28>]
무보험차상해의 면책 사유
일반적인 면책사유로는 고의, 전쟁, 천재지변, 핵 사고 등이 있다.
무보험차상해만의 면책사유로는 우선 유상운송 면책을 들 수 있다.
무보험차상해의 유상운송 면책은 ▲피보험자동차의 유상운송면책과 ▲‘다른 자동차’의 유상운송면책으로 구분된다. 무보험차상해는 가해차량이 무보험차에 해당하면 족하다.
상해를 입은 피해자는 피보험자동차를 운행하는 경우는 물론 피보험자동차에 탑승하지 않은 경우에도 보상을 받을 수 있으므로 다른 자동차를 운전하던 중 무보험차에 의한 사고로 인한 손해도 원래 보상받을 수 있는 것이다.
‘다른 자동차’의 유상운송면책 해당 약관은 “피보험자가 피보험자동차가 아닌 자동차를 영리 목적으로 요금이나 대가를 받고 운전하던 중 생긴 사고로 인한 손해는 보상하지 않는다”고 정하고 있다.
무보험자동차상해의 ‘다른 자동차’ 유상운송 면책은 반복성을 요하지 않는다. 단 1회의 유상운송인 경우에도 면책에 해당한다. 이런 점에서 피보험자동차의 유상운송의 경우와 다르다. 피보험자동차는 반복적인 영업행위를 요구하지만, ‘다른 자동차’ 유상운송 면책은 반복적인 것을 요하지 아니함에 그 차이가 있다.
가령, 나는 내 차량에 대하여 A보험회사에 무보험차상해 담보에 가입해 있고, 내 배우자는 자신의 차량에 대하여 B보험회사에 무보험자상해 담보에 가입하였다고 보자. 내가 내 차량으로 1회의 유상운송을 목적으로 운전하던 중 무보험자에 의해 상해를 입은 경우, 나는 내 차량으로 반복적인 유상운송을 한 것이 아니므로 A보험회사는 보상책임이 발생한다. 내 배우자가 가입한 B보험회사에서도 보상받을 수 있을까. B보험회사의 입장에서는 내 배우자의 차량이 피보험자동차이지, 내 자동차는 피보험자동차가 아니다. 그러므로 피보험자동차가 아닌 다른 자동차를 영리를 목적으로 요금이나 대가를 받고 운전하던 중에 해당되어 B보험회사는 보상책임이 없다.
무보험차상해의 경기용 등 면책 규정은 “피보험자동차 또는 피보험자동차 이외의 자동차를 시험용, 경기용 또는 경기를 위해 연습용으로 사용하던 중 생긴 손해. 다만, 운전면허시험을 위한 도로주행시험용으로 사용하던 중 생긴 손해를 보상합니다”라고 규정하고 있다.
무보험자차상해에서는 다른 자동차를 운전하다고 무보험차에 의한 상해를 입을 수도 있으므로 ‘피보험자동차 이외의 자동차’로 시험·경기·연습 중 사고도 면책범위에 포함된다.
대인배상Ⅱ경기용 등 면책 조항의 경우에는 ‘피보험자동차’만으로 되어 있다는 점에서 다르다.
배상의무자가 부모, 배우자, 자녀, 사용자, 동료인 경우에는 원칙적으로 면책된다. 이 경우는 ▲부모, 배우자, 자녀, 사용자, 동료가 무보험자동차를 운전한 경우와 ▲부모, 배우자, 자녀, 사용자, 동료가 무보험자동차를 운전하지 않은 경우로 구분할 수 있다.
부모, 배우자, 자녀, 사용자, 동료가 무보험자동차를 운전한 경우로 다음과 같은 예를 들어보자. 무보험자동차 1의 소유자로부터 그 차량을 빌려 A씨가 운전하였는데, A씨의 배우자 B씨가 부상을 입은 경우 B씨는 그 배우자 A씨가 운전한 무보험자동차 1에 의해 상해를 입은 것이므로 면책에 해당한다. 이런 경우에는 다른 배상의무자인 무보험자동차의 소유자가 있더라도 마찬가지이다.
이번에는 무보험자동차 1과 무보험자동차 2(전혀 일면식이 없는 운전자가 운전)의 쌍방 과실에 의해 A씨의 배우자 B씨가 부상을 입은 경우를 상정해 보자. 이 경우 B씨는 무보험자동차 2에 대해서는 보상을 받을 수 있다. 무보험자동차 2와의 관계에서는 부모, 배우자, 자녀, 사용자, 동료가 무보험자동차를 운전한 경우에 해당하지 않기 때문이다.
한편 부모, 배우자, 자녀, 사용자, 동료가 무보험자동차를 운전하지 않은 경우이고 또 다른 배상의무자가 있을 경우에는 보상받는다.
<대한민국 대표 보험신문> 한국보험신문
최수영 변호사
법무법인 시공",[]
